# phi  e_band1  e_band2  e_band3  e_band4
1.584154774796654008e+00 -8.715464266810279970e-02 -2.999953674857019220e-02 3.098114621184303377e-02 8.510855448230611464e-02
1.587297939032361604e+00 -8.719906332203271326e-02 -2.993974231078359513e-02 3.091947761867841135e-02 8.515363561224283118e-02
1.590441103268069423e+00 -8.724344257551565340e-02 -2.987994318352495821e-02 3.085780366008814349e-02 8.519868233687528936e-02
1.593584267503777019e+00 -8.728778032241488183e-02 -2.982013937781855320e-02 3.079612434876123281e-02 8.524369457256288085e-02
1.596727431739484615e+00 -8.733207645619162074e-02 -2.976033090467844131e-02 3.073443969737451806e-02 8.528867223536727715e-02
1.599870595975192211e+00 -8.737633086990306830e-02 -2.970051777510855640e-02 3.067274971859266022e-02 8.533361524105098628e-02
1.603013760210900029e+00 -8.742054345619999778e-02 -2.964070000010269115e-02 3.061105442506818763e-02 8.537852350507574295e-02
1.606156924446607626e+00 -8.746471410732484242e-02 -2.958087759064455605e-02 3.054935382944158964e-02 8.542339694260113470e-02
1.609300088682315222e+00 -8.750884271510932233e-02 -2.952105055770776545e-02 3.048764794434122988e-02 8.546823546848290876e-02
1.612443252918022818e+00 -8.755292917097230732e-02 -2.946121891225592440e-02 3.042593678238350932e-02 8.551303899727155655e-02
1.615586417153730414e+00 -8.759697336591755479e-02 -2.940138266524263203e-02 3.036422035617284201e-02 8.555780744321071773e-02
1.618729581389438232e+00 -8.764097519053154484e-02 -2.934154182761146770e-02 3.030249867830166893e-02 8.560254072023563976e-02
1.621872745625145829e+00 -8.768493453498112100e-02 -2.928169641029609513e-02 3.024077176135057596e-02 8.564723874197156805e-02
1.625015909860853425e+00 -8.772885128901132534e-02 -2.922184642422026232e-02 3.017903961788819325e-02 8.569190142173220559e-02
1.628159074096561021e+00 -8.777272534194306697e-02 -2.916199188029778080e-02 3.011730226047139997e-02 8.573652867251813081e-02
1.631302238332268839e+00 -8.781655658267077669e-02 -2.910213278943266785e-02 3.005555970164519586e-02 8.578112040701514618e-02
1.634445402567976435e+00 -8.786034489966017269e-02 -2.904226916251904239e-02 2.999381195394286437e-02 8.582567653759273774e-02
1.637588566803684031e+00 -8.790409018094588744e-02 -2.898240101044126382e-02 2.993205902988592751e-02 8.587019697630239590e-02
1.640731731039391628e+00 -8.794779231412909459e-02 -2.892252834407386952e-02 2.987030094198421526e-02 8.591468163487601950e-02
1.643874895275099446e+00 -8.799145118637521912e-02 -2.886265117428168589e-02 2.980853770273588985e-02 8.595913042472426435e-02
1.647018059510807042e+00 -8.803506668441146710e-02 -2.880276951191984916e-02 2.974676932462748738e-02 8.600354325693487789e-02
1.650161223746514638e+00 -8.807863869452450811e-02 -2.874288336783368744e-02 2.968499582013395602e-02 8.604792004227103386e-02
1.653304387982222234e+00 -8.812216710255793561e-02 -2.868299275285900868e-02 2.962321720171865250e-02 8.609226069116970859e-02
1.656447552217929831e+00 -8.816565179391000484e-02 -2.862309767782192024e-02 2.956143348183346703e-02 8.613656511373993241e-02
1.659590716453637649e+00 -8.820909265353113482e-02 -2.856319815353888791e-02 2.949964467291873657e-02 8.618083321976111044e-02
1.662733880689345245e+00 -8.825248956592124383e-02 -2.850329419081687812e-02 2.943785078740336972e-02 8.622506491868132950e-02
1.665877044925052841e+00 -8.829584241512763998e-02 -2.844338580045325388e-02 2.937605183770485018e-02 8.626926011961563723e-02
1.669020209160760437e+00 -8.833915108474206523e-02 -2.838347299323588577e-02 2.931424783622927493e-02 8.631341873134430742e-02
1.672163373396468256e+00 -8.838241545789864151e-02 -2.832355577994315893e-02 2.925243879537137506e-02 8.635754066231110526e-02
1.675306537632175852e+00 -8.842563541727102572e-02 -2.826363417134393485e-02 2.919062472751458512e-02 8.640162582062148322e-02
1.678449701867883448e+00 -8.846881084506988402e-02 -2.820370817819774917e-02 2.912880564503102232e-02 8.644567411404091573e-02
1.681592866103591044e+00 -8.851194162304044932e-02 -2.814377781125463121e-02 2.906698156028157676e-02 8.648968544999301178e-02
1.684736030339298640e+00 -8.855502763245984288e-02 -2.808384308125526363e-02 2.900515248561591139e-02 8.653365973555780799e-02
1.687879194575006458e+00 -8.859806875413449301e-02 -2.802390399893098585e-02 2.894331843337248286e-02 8.657759687746993671e-02
1.691022358810714055e+00 -8.864106486839744281e-02 -2.796396057500380797e-02 2.888147941587864559e-02 8.662149678211682191e-02
1.694165523046421651e+00 -8.868401585510578278e-02 -2.790401282018644541e-02 2.881963544545058931e-02 8.666535935553680570e-02
1.697308687282129247e+00 -8.872692159363798625e-02 -2.784406074518236407e-02 2.875778653439345356e-02 8.670918450341741357e-02
1.700451851517837065e+00 -8.876978196289116163e-02 -2.778410436068574213e-02 2.869593269500127913e-02 8.675297213109338379e-02
1.703595015753544661e+00 -8.881259684127841558e-02 -2.772414367738159496e-02 2.863407393955716418e-02 8.679672214354491877e-02
1.706738179989252258e+00 -8.885536610672603586e-02 -2.766417870594571615e-02 2.857221028033316013e-02 8.684043444539570056e-02
1.709881344224959854e+00 -8.889808963667081287e-02 -2.760420945704477810e-02 2.851034172959040006e-02 8.688410894091111447e-02
1.713024508460667672e+00 -8.894076730805741682e-02 -2.754423594133628000e-02 2.844846829957907788e-02 8.692774553399627846e-02
1.716167672696375268e+00 -8.898339899733523350e-02 -2.748425816946865191e-02 2.838659000253851428e-02 8.697134412819410021e-02
1.719310836932082864e+00 -8.902598458045600516e-02 -2.742427615208125474e-02 2.832470685069721217e-02 8.701490462668345915e-02
1.722454001167790461e+00 -8.906852393287070790e-02 -2.736428989980437682e-02 2.826281885627278737e-02 8.705842693227716644e-02
1.725597165403498057e+00 -8.911101692952679010e-02 -2.730429942325927201e-02 2.820092603147212815e-02 8.710191094742006368e-02
1.728740329639205875e+00 -8.915346344486536900e-02 -2.724430473305824649e-02 2.813902838849134322e-02 8.714535657418706616e-02
1.731883493874913471e+00 -8.919586335281826095e-02 -2.718430583980461362e-02 2.807712593951583804e-02 8.718876371428110894e-02
1.735026658110621067e+00 -8.923821652680510863e-02 -2.712430275409274949e-02 2.801521869672031831e-02 8.723213226903125950e-02
1.738169822346328663e+00 -8.928052283973049452e-02 -2.706429548650811021e-02 2.795330667226883850e-02 8.727546213939062214e-02
1.741312986582036482e+00 -8.932278216398092940e-02 -2.700428404762730134e-02 2.789138987831483660e-02 8.731875322593439515e-02
1.744456150817744078e+00 -8.936499437142185476e-02 -2.694426844801801196e-02 2.782946832700116530e-02 8.736200542885776132e-02
1.747599315053451674e+00 -8.940715933339479782e-02 -2.688424869823916388e-02 2.776754203046010241e-02 8.740521864797390350e-02
1.750742479289159270e+00 -8.944927692071422132e-02 -2.682422480884083180e-02 2.770561100081343070e-02 8.744839278271188121e-02
1.753885643524867088e+00 -8.949134700366452588e-02 -2.676419679036429536e-02 2.764367525017241353e-02 8.749152773211463230e-02
1.757028807760574685e+00 -8.953336945199696917e-02 -2.670416465334214326e-02 2.758173479063787473e-02 8.753462339483680799e-02
1.760171971996282281e+00 -8.957534413492662662e-02 -2.664412840829822465e-02 2.751978963430019506e-02 8.757767966914271895e-02
1.763315136231989877e+00 -8.961727092112929671e-02 -2.658408806574762834e-02 2.745783979323938168e-02 8.762069645290418429e-02
1.766458300467697473e+00 -8.965914967873835073e-02 -2.652404363619684236e-02 2.739588527952504723e-02 8.766367364359839431e-02
1.769601464703405291e+00 -8.970098027534149920e-02 -2.646399513014368807e-02 2.733392610521649321e-02 8.770661113830580113e-02
1.772744628939112888e+00 -8.974276257797783596e-02 -2.640394255807734444e-02 2.727196228236274458e-02 8.774950883370793986e-02
1.775887793174820484e+00 -8.978449645313434091e-02 -2.634388593047847296e-02 2.720999382300250818e-02 8.779236662608519426e-02
1.779030957410528080e+00 -8.982618176674295185e-02 -2.628382525781904760e-02 2.714802073916429762e-02 8.783518441131468735e-02
1.782174121646235898e+00 -8.986781838417719215e-02 -2.622376055056260466e-02 2.708604304286639855e-02 8.787796208486801930e-02
1.785317285881943494e+00 -8.990940617024877068e-02 -2.616369181916415251e-02 2.702406074611694506e-02 8.792069954180904701e-02
1.788460450117651090e+00 -8.995094498920451487e-02 -2.610361907407015430e-02 2.696207386091390920e-02 8.796339667679166363e-02
1.791603614353358687e+00 -8.999243470472298445e-02 -2.604354232571870140e-02 2.690008239924517042e-02 8.800605338405750877e-02
1.794746778589066283e+00 -9.003387517991104372e-02 -2.598346158453936072e-02 2.683808637308852940e-02 8.804866955743374801e-02
1.797889942824774101e+00 -9.007526627730054469e-02 -2.592337686095334132e-02 2.677608579441171158e-02 8.809124509033072759e-02
1.801033107060481697e+00 -9.011660785884496871e-02 -2.586328816537345268e-02 2.671408067517248505e-02 8.813377987573968453e-02
1.804176271296189293e+00 -9.015789978591594311e-02 -2.580319550820417765e-02 2.665207102731858776e-02 8.817627380623048461e-02
1.807319435531896890e+00 -9.019914191929984115e-02 -2.574309889984163074e-02 2.659005686278781769e-02 8.821872677394919371e-02
1.810462599767604708e+00 -9.024033411919431258e-02 -2.568299835067363104e-02 2.652803819350805711e-02 8.826113867061578799e-02
1.813605764003312304e+00 -9.028147624520474479e-02 -2.562289387107973340e-02 2.646601503139730041e-02 8.830350938752175305e-02
1.816748928239019900e+00 -9.032256815634077951e-02 -2.556278547143122845e-02 2.640398738836368525e-02 8.834583881552768303e-02
1.819892092474727496e+00 -9.036360971101274620e-02 -2.550267316209115995e-02 2.634195527630548914e-02 8.838812684506094919e-02
1.823035256710435315e+00 -9.040460076702808156e-02 -2.544255695341441151e-02 2.627991870711124042e-02 8.843037336611318799e-02
1.826178420946142911e+00 -9.044554118158772138e-02 -2.538243685574766151e-02 2.621787769265966281e-02 8.847257826823792803e-02
1.829321585181850507e+00 -9.048643081128243670e-02 -2.532231287942944553e-02 2.615583224481978636e-02 8.851474144054807813e-02
1.832464749417558103e+00 -9.052726951208930894e-02 -2.526218503479016678e-02 2.609378237545088158e-02 8.855686277171351262e-02
1.835607913653265699e+00 -9.056805713936785796e-02 -2.520205333215211688e-02 2.603172809640260169e-02 8.859894214995851780e-02
1.838751077888973517e+00 -9.060879354785641993e-02 -2.514191778182955223e-02 2.596966941951491664e-02 8.864097946305934950e-02
1.841894242124681114e+00 -9.064947859166837263e-02 -2.508177839412863847e-02 2.590760635661819300e-02 8.868297459834162400e-02
1.845037406360388710e+00 -9.069011212428841617e-02 -2.502163517934755110e-02 2.584553891953323551e-02 8.872492744267787557e-02
1.848180570596096306e+00 -9.073069399856874273e-02 -2.496148814777643041e-02 2.578346712007126285e-02 8.876683788248487805e-02
1.851323734831804124e+00 -9.077122406672510913e-02 -2.490133730969747161e-02 2.572139097003399433e-02 8.880870580372114687e-02
1.854466899067511720e+00 -9.081170218033311758e-02 -2.484118267538492492e-02 2.565931048121367075e-02 8.885053109188430220e-02
1.857610063303219317e+00 -9.085212819032424669e-02 -2.478102425510508161e-02 2.559722566539303704e-02 8.889231363200844616e-02
1.860753227538926913e+00 -9.089250194698188234e-02 -2.472086205911637469e-02 2.553513653434543937e-02 8.893405330866155367e-02
1.863896391774634731e+00 -9.093282329993752910e-02 -2.466069609766933027e-02 2.547304309983478357e-02 8.897575000594275252e-02
1.867039556010342327e+00 -9.097309209816659137e-02 -2.460052638100664393e-02 2.541094537361566694e-02 8.901740360747970038e-02
1.870182720246049923e+00 -9.101330818998459860e-02 -2.454035291936319807e-02 2.534884336743329497e-02 8.905901399642590643e-02
1.873325884481757519e+00 -9.105347142304293095e-02 -2.448017572296606881e-02 2.528673709302357159e-02 8.910058105545790030e-02
1.876469048717465116e+00 -9.109358164432493354e-02 -2.441999480203451561e-02 2.522462656211314075e-02 8.914210466677263689e-02
1.879612212953172934e+00 -9.113363870014166979e-02 -2.435981016678013394e-02 2.516251178641936564e-02 8.918358471208465144e-02
1.882755377188880530e+00 -9.117364243612784136e-02 -2.429962182740670953e-02 2.510039277765041890e-02 8.922502107262327009e-02
1.885898541424588126e+00 -9.121359269723758323e-02 -2.423942979411039186e-02 2.503826954750526176e-02 8.926641362912988986e-02
1.889041705660295722e+00 -9.125348932774030031e-02 -2.417923407707962130e-02 2.497614210767369960e-02 8.930776226185509203e-02
1.892184869896003541e+00 -9.129333217121636534e-02 -2.411903468649518462e-02 2.491401046983642009e-02 8.934906685055581110e-02
1.895328034131711137e+00 -9.133312107055287232e-02 -2.405883163253026702e-02 2.485187464566497931e-02 8.939032727449251758e-02
1.898471198367418733e+00 -9.137285586793933434e-02 -2.399862492535044176e-02 2.478973464682186767e-02 8.943154341242626204e-02
1.901614362603126329e+00 -9.141253640486328436e-02 -2.393841457511369439e-02 2.472759048496057238e-02 8.947271514261584402e-02
1.904757526838833925e+00 -9.145216252210598695e-02 -2.387820059197046096e-02 2.466544217172550457e-02 8.951384234281484220e-02
1.907900691074541744e+00 -9.149173405973795581e-02 -2.381798298606368006e-02 2.460328971875212420e-02 8.955492489026870007e-02
1.911043855310249340e+00 -9.153125085711445730e-02 -2.375776176752873725e-02 2.454113313766695739e-02 8.959596266171170054e-02
1.914187019545956936e+00 -9.157071275287125001e-02 -2.369753694649356576e-02 2.447897244008755829e-02 8.963695553336405164e-02
1.917330183781664532e+00 -9.161011958491971363e-02 -2.363730853307864296e-02 2.441680763762260273e-02 8.967790338092877789e-02
1.920473348017372350e+00 -9.164947119044258850e-02 -2.357707653739701467e-02 2.435463874187190209e-02 8.971880607958880594e-02
1.923616512253079947e+00 -9.168876740588924323e-02 -2.351684096955431250e-02 2.429246576442644842e-02 8.975966350400380045e-02
1.926759676488787543e+00 -9.172800806697106735e-02 -2.345660183964880588e-02 2.423028871686837629e-02 8.980047552830711100e-02
1.929902840724495139e+00 -9.176719300865680828e-02 -2.339635915777136393e-02 2.416810761077107725e-02 8.984124202610267729e-02
1.933046004960202957e+00 -9.180632206516786686e-02 -2.333611293400556647e-02 2.410592245769917555e-02 8.988196287046193445e-02
1.936189169195910553e+00 -9.184539506997355107e-02 -2.327586317842765193e-02 2.404373326920860449e-02 8.992263793392057947e-02
1.939332333431618149e+00 -9.188441185578621884e-02 -2.321560990110656600e-02 2.398154005684653353e-02 8.996326708847546261e-02
1.942475497667325746e+00 -9.192337225455661509e-02 -2.315535311210404484e-02 2.391934283215153487e-02 9.000385020558133997e-02
1.945618661903033342e+00 -9.196227609746887577e-02 -2.309509282147452838e-02 2.385714160665350358e-02 9.004438715614770938e-02
1.948761826138741160e+00 -9.200112321493565670e-02 -2.303482903926525049e-02 2.379493639187374443e-02 9.008487781053549359e-02
1.951904990374448756e+00 -9.203991343659320701e-02 -2.297456177551625983e-02 2.373272719932498567e-02 9.012532203855380675e-02
1.955048154610156352e+00 -9.207864659129640084e-02 -2.291429104026047534e-02 2.367051404051141034e-02 9.016571970945662373e-02
1.958191318845863949e+00 -9.211732250711364423e-02 -2.285401684352361684e-02 2.360829692692861456e-02 9.020607069193953276e-02
1.961334483081571767e+00 -9.215594101132192073e-02 -2.279373919532427448e-02 2.354607587006380884e-02 9.024637485413623816e-02
1.964477647317279363e+00 -9.219450193040158725e-02 -2.273345810567403008e-02 2.348385088139564106e-02 9.028663206361535465e-02
1.967620811552986959e+00 -9.223300509003125314e-02 -2.267317358457730109e-02 2.342162197239437346e-02 9.032684218737691006e-02
1.970763975788694555e+00 -9.227145031508261763e-02 -2.261288564203149318e-02 2.335938915452185488e-02 9.036700509184890373e-02
1.973907140024402374e+00 -9.230983742961519634e-02 -2.255259428802694824e-02 2.329715243923152768e-02 9.040712064288387861e-02
1.977050304260109970e+00 -9.234816625687106151e-02 -2.249229953254708314e-02 2.323491183796851794e-02 9.044718870575549352e-02
1.980193468495817566e+00 -9.238643661926952688e-02 -2.243200138556826137e-02 2.317266736216960082e-02 9.048720914515491487e-02
1.983336632731525162e+00 -9.242464833840177696e-02 -2.237169985705992140e-02 2.311041902326324213e-02 9.052718182518736112e-02
1.986479796967232758e+00 -9.246280123502542692e-02 -2.231139495698456626e-02 2.304816683266968161e-02 9.056710660936849455e-02
1.989622961202940576e+00 -9.250089512905906863e-02 -2.225108669529777747e-02 2.298591080180087051e-02 9.060698336062085467e-02
1.992766125438648173e+00 -9.253892983957688612e-02 -2.219077508194828088e-02 2.292365094206059994e-02 9.064681194127020836e-02
1.995909289674355769e+00 -9.257690518480292396e-02 -2.213046012687790512e-02 2.286138726484443148e-02 9.068659221304195550e-02
1.999052453910063365e+00 -9.261482098210556402e-02 -2.207014184002164051e-02 2.279911978153979085e-02 9.072632403705740978e-02
2.002195618145770961e+00 -9.265267704799198811e-02 -2.200982023130769460e-02 2.273684850352596098e-02 9.076600727383010714e-02
2.005338782381478779e+00 -9.269047319810232166e-02 -2.194949531065743670e-02 2.267457344217413059e-02 9.080564178326208657e-02
2.008481946617186598e+00 -9.272820924720398539e-02 -2.188916708798547411e-02 2.261229460884743234e-02 9.084522742464011535e-02
2.011625110852893972e+00 -9.276588500918585278e-02 -2.182883557319971468e-02 2.255001201490092200e-02 9.088476405663185875e-02
2.014768275088601790e+00 -9.280350029705257409e-02 -2.176850077620130081e-02 2.248772567168165135e-02 9.092425153728216081e-02
2.017911439324309164e+00 -9.284105492291845618e-02 -2.170816270688463723e-02 2.242543559052867855e-02 9.096368972400904751e-02
2.021054603560016982e+00 -9.287854869800166169e-02 -2.164782137513751592e-02 2.236314178277310633e-02 9.100307847360000757e-02
2.024197767795724801e+00 -9.291598143261825538e-02 -2.158747679084106752e-02 2.230084425973807502e-02 9.104241764220791233e-02
2.027340932031432175e+00 -9.295335293617604244e-02 -2.152712896386970581e-02 2.223854303273886668e-02 9.108170708534722715e-02
2.030484096267139993e+00 -9.299066301716858718e-02 -2.146677790409137407e-02 2.217623811308281831e-02 9.112094665788991743e-02
2.033627260502847367e+00 -9.302791148316903735e-02 -2.140642362136727095e-02 2.211392951206947108e-02 9.116013621406147960e-02
2.036770424738555185e+00 -9.306509814082389309e-02 -2.134606612555214195e-02 2.205161724099049050e-02 9.119927560743694428e-02
2.039913588974263003e+00 -9.310222279584681737e-02 -2.128570542649417530e-02 2.198930131112977401e-02 9.123836469093671298e-02
2.043056753209970378e+00 -9.313928525301230776e-02 -2.122534153403500198e-02 2.192698173376344054e-02 9.127740331682254737e-02
2.046199917445678196e+00 -9.317628531614929877e-02 -2.116497445800974778e-02 2.186465852015984437e-02 9.131639133669339214e-02
2.049343081681385570e+00 -9.321322278813481965e-02 -2.110460420824711997e-02 2.180233168157965501e-02 9.135532860148115608e-02
2.052486245917093388e+00 -9.325009747088752743e-02 -2.104423079456933798e-02 2.174000122927581893e-02 9.139421496144659041e-02
2.055629410152801206e+00 -9.328690916536105937e-02 -2.098385422679219237e-02 2.167766717449362210e-02 9.143305026617500053e-02
2.058772574388508581e+00 -9.332365767153762148e-02 -2.092347451472501701e-02 2.161532952847074543e-02 9.147183436457198558e-02
2.061915738624216399e+00 -9.336034278842128553e-02 -2.086309166817088001e-02 2.155298830243721278e-02 9.151056710485912238e-02
2.065058902859924217e+00 -9.339696431403120280e-02 -2.080270569692639626e-02 2.149064350761550890e-02 9.154924833456964950e-02
2.068202067095631591e+00 -9.343352204539494277e-02 -2.074231661078186975e-02 2.142829515522050657e-02 9.158787790054404021e-02
2.071345231331339409e+00 -9.347001577854177623e-02 -2.068192441952123803e-02 2.136594325645961231e-02 9.162645564892564487e-02
2.074488395567046783e+00 -9.350644530849548663e-02 -2.062152913292223180e-02 2.130358782253268662e-02 9.166498142515618064e-02
2.077631559802754602e+00 -9.354281042926781975e-02 -2.056113076075621882e-02 2.124122886463209944e-02 9.170345507397133222e-02
2.080774724038462420e+00 -9.357911093385117007e-02 -2.050072931278839466e-02 2.117886639394282039e-02 9.174187643939613057e-02
2.083917888274169794e+00 -9.361534661421173908e-02 -2.044032479877764749e-02 2.111650042164237712e-02 9.178024536474042872e-02
2.087061052509877612e+00 -9.365151726128227716e-02 -2.037991722847671411e-02 2.105413095890085531e-02 9.181856169259436373e-02
2.090204216745584986e+00 -9.368762266495496427e-02 -2.031950661163214530e-02 2.099175801688103402e-02 9.185682526482362442e-02
2.093347380981292805e+00 -9.372366261407415189e-02 -2.025909295798426421e-02 2.092938160673829887e-02 9.189503592256485776e-02
2.096490545217000623e+00 -9.375963689642903554e-02 -2.019867627726733977e-02 2.086700173962075314e-02 9.193319350622090880e-02
2.099633709452707997e+00 -9.379554529874628566e-02 -2.013825657920946879e-02 2.080461842666918651e-02 9.197129785545606062e-02
2.102776873688415815e+00 -9.383138760668263689e-02 -2.007783387353265225e-02 2.074223167901712017e-02 9.200934880919130199e-02
2.105920037924123633e+00 -9.386716360481731081e-02 -2.001740816995283695e-02 2.067984150779086580e-02 9.204734620559947011e-02
2.109063202159831008e+00 -9.390287307664441085e-02 -1.995697947817992937e-02 2.061744792410948740e-02 9.208528988210032407e-02
2.112206366395538826e+00 -9.393851580456544226e-02 -1.989654780791771244e-02 2.055505093908487416e-02 9.212317967535570140e-02
2.115349530631246200e+00 -9.397409156988142942e-02 -1.983611316886409529e-02 2.049265056382177166e-02 9.216101542126459156e-02
2.118492694866954018e+00 -9.400960015278517212e-02 -1.977567557071089471e-02 2.043024680941775417e-02 9.219879695495802885e-02
2.121635859102661836e+00 -9.404504133235344621e-02 -1.971523502314399129e-02 2.036783968696330438e-02 9.223652411079415192e-02
2.124779023338369210e+00 -9.408041488653894058e-02 -1.965479153584333977e-02 2.030542920754185854e-02 9.227419672235308290e-02
2.127922187574077029e+00 -9.411572059216245789e-02 -1.959434511848295521e-02 2.024301538222973013e-02 9.231181462243187585e-02
2.131065351809784403e+00 -9.415095822490464339e-02 -1.953389578073094768e-02 2.018059822209625903e-02 9.234937764303922936e-02
2.134208516045492221e+00 -9.418612755929800517e-02 -1.947344353224955693e-02 2.011817773820373870e-02 9.238688561539037947e-02
2.137351680281200039e+00 -9.422122836871847651e-02 -1.941298838269515242e-02 2.005575394160751326e-02 9.242433836990181228e-02
2.140494844516907413e+00 -9.425626042537740834e-02 -1.935253034171826106e-02 1.999332684335595675e-02 9.246173573618597652e-02
2.143638008752615232e+00 -9.429122350031290956e-02 -1.929206941896361577e-02 1.993089645449051817e-02 9.249907754304592666e-02
2.146781172988323050e+00 -9.432611736338161745e-02 -1.923160562407016244e-02 1.986846278604574925e-02 9.253636361846995229e-02
2.149924337224030424e+00 -9.436094178325001025e-02 -1.917113896667104952e-02 1.980602584904933572e-02 9.257359378962615182e-02
2.153067501459738242e+00 -9.439569652738590000e-02 -1.911066945639366618e-02 1.974358565452206601e-02 9.261076788285690919e-02
2.156210665695445616e+00 -9.443038136204970345e-02 -1.905019710285969781e-02 1.968114221347798398e-02 9.264788572367345376e-02
2.159353829931153435e+00 -9.446499605228565744e-02 -1.898972191568511561e-02 1.961869553692424661e-02 9.268494713675017038e-02
2.162496994166861253e+00 -9.449954036191302031e-02 -1.892924390448016969e-02 1.955624563586129405e-02 9.272195194591907608e-02
2.165640158402568627e+00 -9.453401405351707920e-02 -1.886876307884951393e-02 1.949379252128280796e-02 9.275889997416411625e-02
2.168783322638276445e+00 -9.456841688844019878e-02 -1.880827944839209148e-02 1.943133620417572885e-02 9.279579104361544706e-02
2.171926486873983819e+00 -9.460274862677264807e-02 -1.874779302270123543e-02 1.936887669552033592e-02 9.283262497554363446e-02
2.175069651109691637e+00 -9.463700902734346887e-02 -1.868730381136471733e-02 1.930641400629018456e-02 9.286940159035392273e-02
2.178212815345399456e+00 -9.467119784771119151e-02 -1.862681182396467433e-02 1.924394814745220700e-02 9.290612070758023922e-02
2.181355979581106830e+00 -9.470531484415446732e-02 -1.856631707007772372e-02 1.918147912996674698e-02 9.294278214587940734e-02
2.184499143816814648e+00 -9.473935977166259015e-02 -1.850581955927490738e-02 1.911900696478749731e-02 9.297938572302508198e-02
2.187642308052522466e+00 -9.477333238392604553e-02 -1.844531930112178197e-02 1.905653166286161437e-02 9.301593125590176814e-02
2.190785472288229840e+00 -9.480723243332678241e-02 -1.838481630517838777e-02 1.899405323512970423e-02 9.305241856049874249e-02
2.193928636523937659e+00 -9.484105967092854028e-02 -1.832431058099926249e-02 1.893157169252581568e-02 9.308884745190387777e-02
2.197071800759645033e+00 -9.487481384646705151e-02 -1.826380213813358008e-02 1.886908704597757211e-02 9.312521774429757815e-02
2.200214964995352851e+00 -9.490849470834013257e-02 -1.820329098612496338e-02 1.880659930640605354e-02 9.316152925094636772e-02
2.203358129231060669e+00 -9.494210200359762264e-02 -1.814277713451172350e-02 1.874410848472594232e-02 9.319778178419677039e-02
2.206501293466768043e+00 -9.497563547793134997e-02 -1.808226059282668982e-02 1.868161459184548845e-02 9.323397515546885672e-02
2.209644457702475862e+00 -9.500909487566494560e-02 -1.802174137059739042e-02 1.861911763866652691e-02 9.327010917524986011e-02
2.212787621938183236e+00 -9.504247993974350439e-02 -1.796121947734597227e-02 1.855661763608454709e-02 9.330618365308772366e-02
2.215930786173891054e+00 -9.507579041172323220e-02 -1.790069492258923589e-02 1.849411459498867191e-02 9.334219839758460535e-02
2.219073950409598872e+00 -9.510902603176091263e-02 -1.784016771583871175e-02 1.843160852626170992e-02 9.337815321639027222e-02
2.222217114645306246e+00 -9.514218653860333219e-02 -1.777963786660062204e-02 1.836909944078019344e-02 9.341404791619545289e-02
2.225360278881014064e+00 -9.517527166957667761e-02 -1.771910538437590846e-02 1.830658734941433344e-02 9.344988230272520402e-02
2.228503443116721883e+00 -9.520828116057551693e-02 -1.765857027866027384e-02 1.824407226302814794e-02 9.348565618073208239e-02
2.231646607352429257e+00 -9.524121474605214133e-02 -1.759803255894421686e-02 1.818155419247940649e-02 9.352136935398938644e-02
2.234789771588137075e+00 -9.527407215900537962e-02 -1.753749223471297997e-02 1.811903314861966138e-02 9.355702162528424515e-02
2.237932935823844449e+00 -9.530685313096957934e-02 -1.747694931544667429e-02 1.805650914229437257e-02 9.359261279641069298e-02
2.241076100059552267e+00 -9.533955739200329627e-02 -1.741640381062021722e-02 1.799398218434270988e-02 9.362814266816270325e-02
2.244219264295260086e+00 -9.537218467067799799e-02 -1.735585572970337054e-02 1.793145228559785490e-02 9.366361104032706886e-02
2.247362428530967460e+00 -9.540473469406665630e-02 -1.729530508216080634e-02 1.786891945688682745e-02 9.369901771167629678e-02
2.250505592766675278e+00 -9.543720718773210376e-02 -1.723475187745205500e-02 1.780638370903057238e-02 9.373436247996143333e-02
2.253648757002382652e+00 -9.546960187571539025e-02 -1.717419612503158499e-02 1.774384505284399074e-02 9.376964514190479216e-02
2.256791921238090470e+00 -9.550191848052398680e-02 -1.711363783434879937e-02 1.768130349913597105e-02 9.380486549319259904e-02
2.259935085473798289e+00 -9.553415672311989237e-02 -1.705307701484806357e-02 1.761875905870936496e-02 9.384002332846769212e-02
2.263078249709505663e+00 -9.556631632290757405e-02 -1.699251367596873660e-02 1.755621174236108445e-02 9.387511844132195860e-02
2.266221413945213481e+00 -9.559839699772185173e-02 -1.693194782714510516e-02 1.749366156088207058e-02 9.391015062428889615e-02
2.269364578180920855e+00 -9.563039846381554687e-02 -1.687137947780655359e-02 1.743110852505733513e-02 9.394511966883592469e-02
2.272507742416628673e+00 -9.566232043584725619e-02 -1.681080863737746331e-02 1.736855264566596405e-02 9.398002536535683682e-02
2.275650906652336491e+00 -9.569416262686857022e-02 -1.675023531527727871e-02 1.730599393348121809e-02 9.401486750316395691e-02
2.278794070888043866e+00 -9.572592474831170817e-02 -1.668965952092053839e-02 1.724343239927046342e-02 9.404964587048038338e-02
2.281937235123751684e+00 -9.575760650997656998e-02 -1.662908126371687861e-02 1.718086805379519591e-02 9.408436025443210615e-02
2.285080399359459502e+00 -9.578920762001784384e-02 -1.656850055307103331e-02 1.711830090781119029e-02 9.411901044104006853e-02
2.288223563595166876e+00 -9.582072778493207210e-02 -1.650791739838290695e-02 1.705573097206838223e-02 9.415359621521207645e-02
