# phi  e_band1  e_band2  e_band3  e_band4
1.260408858518766495e+00 -8.029526663896643934e-02 -3.730183084078218803e-02 3.613112654008861918e-02 8.237567755470912023e-02
1.263552022754474091e+00 -8.034349279217763151e-02 -3.724078532255045010e-02 3.607187622779461228e-02 8.242386002466545181e-02
1.266695186990181687e+00 -8.039169180068912735e-02 -3.717973305943947371e-02 3.601262003007432710e-02 8.247201021418365530e-02
1.269838351225889284e+00 -8.043986360498567301e-02 -3.711867406560349220e-02 3.595335795917317667e-02 8.252012804927225109e-02
1.272981515461597102e+00 -8.048800814536857806e-02 -3.705760835518026597e-02 3.589409002732291826e-02 8.256821345569864690e-02
1.276124679697304698e+00 -8.053612536195482730e-02 -3.699653594229131148e-02 3.583481624674172972e-02 8.261626635898795812e-02
1.279267843933012294e+00 -8.058421519467610927e-02 -3.693545684104181104e-02 3.577553662963423031e-02 8.266428668442196703e-02
1.282411008168719890e+00 -8.063227758327830286e-02 -3.687437106552067523e-02 3.571625118819153621e-02 8.271227435703795705e-02
1.285554172404427486e+00 -8.068031246732033923e-02 -3.681327862980063315e-02 3.565695993459125357e-02 8.276022930162749147e-02
1.288697336640135305e+00 -8.072831978617374393e-02 -3.675217954793824626e-02 3.559766288099756870e-02 8.280815144273538653e-02
1.291840500875842901e+00 -8.077629947902136009e-02 -3.669107383397399169e-02 3.553836003956124812e-02 8.285604070465850401e-02
1.294983665111550497e+00 -8.082425148485686273e-02 -3.662996150193221362e-02 3.547905142241972176e-02 8.290389701144458556e-02
1.298126829347258093e+00 -8.087217574248377339e-02 -3.656884256582132453e-02 3.541973704169703446e-02 8.295172028689105914e-02
1.301269993582965911e+00 -8.092007219051457201e-02 -3.650771703963364562e-02 3.536041690950398469e-02 8.299951045454395659e-02
1.304413157818673508e+00 -8.096794076737001689e-02 -3.644658493734567739e-02 3.530109103793809683e-02 8.304726743769663688e-02
1.307556322054381104e+00 -8.101578141127808996e-02 -3.638544627291796785e-02 3.524175943908366276e-02 8.309499115938864811e-02
1.310699486290088700e+00 -8.106359406027321968e-02 -3.632430106029523736e-02 3.518242212501181132e-02 8.314268154240449238e-02
1.313842650525796518e+00 -8.111137865219546217e-02 -3.626314931340639952e-02 3.512307910778049436e-02 8.319033850927248785e-02
1.316985814761504114e+00 -8.115913512468954372e-02 -3.620199104616461661e-02 3.506373039943458392e-02 8.323796198226350584e-02
1.320128978997211711e+00 -8.120686341520401419e-02 -3.614082627246736901e-02 3.500437601200586529e-02 8.328555188338973569e-02
1.323272143232919307e+00 -8.125456346099044214e-02 -3.607965500619644134e-02 3.494501595751309253e-02 8.333310813440353293e-02
1.326415307468626903e+00 -8.130223519910237395e-02 -3.601847726121797794e-02 3.488565024796199537e-02 8.338063065679612862e-02
1.329558471704334721e+00 -8.134987856639455672e-02 -3.595729305138259391e-02 3.482627889534534171e-02 8.342811937179642201e-02
1.332701635940042317e+00 -8.139749349952209168e-02 -3.589610239052535429e-02 3.476690191164299309e-02 8.347557420036968989e-02
1.335844800175749914e+00 -8.144507993493933784e-02 -3.583490529246582262e-02 3.470751930882190472e-02 8.352299506321640699e-02
1.338987964411457510e+00 -8.149263780889919040e-02 -3.577370177100813731e-02 3.464813109883617404e-02 8.357038188077087204e-02
1.342131128647165328e+00 -8.154016705745209537e-02 -3.571249183994100462e-02 3.458873729362706845e-02 8.361773457320008374e-02
1.345274292882872924e+00 -8.158766761644506427e-02 -3.565127551303779591e-02 3.452933790512306700e-02 8.366505306040229739e-02
1.348417457118580520e+00 -8.163513942152096636e-02 -3.559005280405658916e-02 3.446993294523991586e-02 8.371233726200592862e-02
1.351560621354288116e+00 -8.168258240811732129e-02 -3.552882372674012745e-02 3.441052242588062832e-02 8.375958709736805452e-02
1.354703785589995713e+00 -8.172999651146556355e-02 -3.546758829481597847e-02 3.435110635893554726e-02 8.380680248557327572e-02
1.357846949825703531e+00 -8.177738166659002939e-02 -3.540634652199651372e-02 3.429168475628235901e-02 8.385398334543235632e-02
1.360990114061411127e+00 -8.182473780830706866e-02 -3.534509842197896407e-02 3.423225762978615583e-02 8.390112959548086391e-02
1.364133278297118723e+00 -8.187206487122394849e-02 -3.528384400844542662e-02 3.417282499129944973e-02 8.394824115397787889e-02
1.367276442532826319e+00 -8.191936278973811769e-02 -3.522258329506301050e-02 3.411338685266221415e-02 8.399531793890470388e-02
1.370419606768534138e+00 -8.196663149803604109e-02 -3.516131629548373966e-02 3.405394322570189786e-02 8.404235986796344815e-02
1.373562771004241734e+00 -8.201387093009238072e-02 -3.510004302334469167e-02 3.399449412223352202e-02 8.408936685857570925e-02
1.376705935239949330e+00 -8.206108101966891333e-02 -3.503876349226808795e-02 3.393503955405963862e-02 8.413633882788122687e-02
1.379849099475656926e+00 -8.210826170031364224e-02 -3.497747771586113413e-02 3.387557953297041374e-02 8.418327569273648114e-02
1.382992263711364744e+00 -8.215541290535979813e-02 -3.491618570771624908e-02 3.381611407074363446e-02 8.423017736971340208e-02
1.386135427947072341e+00 -8.220253456792472879e-02 -3.485488748141111343e-02 3.375664317914478518e-02 8.427704377509785683e-02
1.389278592182779937e+00 -8.224962662090908039e-02 -3.479358305050855860e-02 3.369716686992704074e-02 8.432387482488838681e-02
1.392421756418487533e+00 -8.229668899699572882e-02 -3.473227242855672636e-02 3.363768515483128718e-02 8.437067043479469508e-02
1.395564920654195129e+00 -8.234372162864868339e-02 -3.467095562908908968e-02 3.357819804558623278e-02 8.441743052023632787e-02
1.398708084889902947e+00 -8.239072444811228191e-02 -3.460963266562447349e-02 3.351870555390834561e-02 8.446415499634123136e-02
1.401851249125610543e+00 -8.243769738740987230e-02 -3.454830355166716577e-02 3.345920769150199231e-02 8.451084377794426672e-02
1.404994413361318140e+00 -8.248464037834307705e-02 -3.448696830070680647e-02 3.339970447005934095e-02 8.455749677958586397e-02
1.408137577597025736e+00 -8.253155335249064140e-02 -3.442562692621860959e-02 3.334019590126052757e-02 8.460411391551050930e-02
1.411280741832733554e+00 -8.257843624120736470e-02 -3.436427944166328685e-02 3.328068199677360756e-02 8.465069509966532957e-02
1.414423906068441150e+00 -8.262528897562308738e-02 -3.430292586048710318e-02 3.322116276825463899e-02 8.469724024569862120e-02
1.417567070304148746e+00 -8.267211148664165010e-02 -3.424156619612198083e-02 3.316163822734764094e-02 8.474374926695835142e-02
1.420710234539856343e+00 -8.271890370493983902e-02 -3.418020046198547157e-02 3.310210838568471148e-02 8.479022207649072884e-02
1.423853398775564161e+00 -8.276566556096633109e-02 -3.411882867148082615e-02 3.304257325488604152e-02 8.483665858703866303e-02
1.426996563011271757e+00 -8.281239698494059776e-02 -3.405745083799704975e-02 3.298303284655990097e-02 8.488305871104030731e-02
1.430139727246979353e+00 -8.285909790685183629e-02 -3.399606697490888119e-02 3.292348717230272198e-02 8.492942236062749062e-02
1.433282891482686949e+00 -8.290576825645791514e-02 -3.393467709557691780e-02 3.286393624369910588e-02 8.497574944762427418e-02
1.436426055718394545e+00 -8.295240796328426369e-02 -3.387328121334762243e-02 3.280438007232188563e-02 8.502203988354539721e-02
1.439569219954102364e+00 -8.299901695662281753e-02 -3.381187934155330949e-02 3.274481866973211197e-02 8.506829357959465321e-02
1.442712384189809960e+00 -8.304559516553082499e-02 -3.375047149351226988e-02 3.268525204747913665e-02 8.511451044666350219e-02
1.445855548425517556e+00 -8.309214251882983404e-02 -3.368905768252878491e-02 3.262568021710063326e-02 8.516069039532937757e-02
1.448998712661225152e+00 -8.313865894510451271e-02 -3.362763792189311235e-02 3.256610319012256255e-02 8.520683333585417352e-02
1.452141876896932970e+00 -8.318514437270166373e-02 -3.356621222488161138e-02 3.250652097805933199e-02 8.525293917818267675e-02
1.455285041132640567e+00 -8.323159872972885065e-02 -3.350478060475671482e-02 3.244693359241371949e-02 8.529900783194092895e-02
1.458428205368348163e+00 -8.327802194405350966e-02 -3.344334307476703322e-02 3.238734104467696356e-02 8.534503920643472796e-02
1.461571369604055759e+00 -8.332441394330167284e-02 -3.338189964814727850e-02 3.232774334632877028e-02 8.539103321064789309e-02
1.464714533839763355e+00 -8.337077465485683014e-02 -3.332045033811849299e-02 3.226814050883734103e-02 8.543698975324073852e-02
1.467857698075471173e+00 -8.341710400585887475e-02 -3.325899515788786204e-02 3.220853254365944190e-02 8.548290874254840799e-02
1.471000862311178770e+00 -8.346340192320277074e-02 -3.319753412064897075e-02 3.214891946224041758e-02 8.552879008657925108e-02
1.474144026546886366e+00 -8.350966833353752616e-02 -3.313606723958166522e-02 3.208930127601418436e-02 8.557463369301317180e-02
1.477287190782593962e+00 -8.355590316326499956e-02 -3.307459452785221216e-02 3.202967799640332042e-02 8.562043946919993542e-02
1.480430355018301780e+00 -8.360210633853862316e-02 -3.301311599861327800e-02 3.197004963481907269e-02 8.566620732215754486e-02
1.483573519254009376e+00 -8.364827778526230662e-02 -3.295163166500399837e-02 3.191041620266139855e-02 8.571193715857054751e-02
1.486716683489716972e+00 -8.369441742908924342e-02 -3.289014154015000579e-02 3.185077771131897967e-02 8.575762888478830059e-02
1.489859847725424569e+00 -8.374052519542063422e-02 -3.282864563716342277e-02 3.179113417216924281e-02 8.580328240682334739e-02
1.493003011961132387e+00 -8.378660100940450717e-02 -3.276714396914299360e-02 3.173148559657846396e-02 8.584889763034962706e-02
1.496146176196839983e+00 -8.383264479593451057e-02 -3.270563654917404972e-02 3.167183199590171278e-02 8.589447446070075376e-02
1.499289340432547579e+00 -8.387865647964870552e-02 -3.264412339032859989e-02 3.161217338148292894e-02 8.594001280286837907e-02
1.502432504668255175e+00 -8.392463598492827526e-02 -3.258260450566528854e-02 3.155250976465494989e-02 8.598551256150029076e-02
1.505575668903962772e+00 -8.397058323589630391e-02 -3.252107990822953459e-02 3.149284115673954554e-02 8.603097364089876131e-02
1.508718833139670590e+00 -8.401649815641659691e-02 -3.245954961105353143e-02 3.143316756904739745e-02 8.607639594501875768e-02
1.511861997375378186e+00 -8.406238067009226544e-02 -3.239801362715619831e-02 3.137348901287827230e-02 8.612177937746613721e-02
1.515005161611085782e+00 -8.410823070026463011e-02 -3.233647196954336778e-02 3.131380549952086229e-02 8.616712384149585735e-02
1.518148325846793378e+00 -8.415404817001184701e-02 -3.227492465120777865e-02 3.125411704025295168e-02 8.621242924001018548e-02
1.521291490082501197e+00 -8.419983300214767263e-02 -3.221337168512896504e-02 3.119442364634141332e-02 8.625769547555685313e-02
1.524434654318208793e+00 -8.424558511922011772e-02 -3.215181308427354778e-02 3.113472532904222254e-02 8.630292245032726572e-02
1.527577818553916389e+00 -8.429130444351022600e-02 -3.209024886159508178e-02 3.107502209960050568e-02 8.634811006615462914e-02
1.530720982789623985e+00 -8.433699089703071416e-02 -3.202867903003412536e-02 3.101531396925056444e-02 8.639325822451209003e-02
1.533864147025331803e+00 -8.438264440152466739e-02 -3.196710360251837912e-02 3.095560094921589664e-02 8.643836682651090397e-02
1.537007311261039399e+00 -8.442826487846423478e-02 -3.190552259196258872e-02 3.089588305070926216e-02 8.648343577289852036e-02
1.540150475496746996e+00 -8.447385224904931100e-02 -3.184393601126866979e-02 3.083616028493268296e-02 8.652846496405672272e-02
1.543293639732454592e+00 -8.451940643420612076e-02 -3.178234387332571492e-02 3.077643266307746733e-02 8.657345429999969977e-02
1.546436803968162188e+00 -8.456492735458598364e-02 -3.172074619101002829e-02 3.071670019632426196e-02 8.661840368037213023e-02
1.549579968203870006e+00 -8.461041493056388474e-02 -3.165914297718520204e-02 3.065696289584308662e-02 8.666331300444726771e-02
1.552723132439577602e+00 -8.465586908223711460e-02 -3.159753424470207461e-02 3.059722077279334110e-02 8.670818217112501169e-02
1.555866296675285199e+00 -8.470128972942393697e-02 -3.153592000639884874e-02 3.053747383832385379e-02 8.675301107892989527e-02
1.559009460910992795e+00 -8.474667679166218714e-02 -3.147430027510107753e-02 3.047772210357291289e-02 8.679779962600918386e-02
1.562152625146700613e+00 -8.479203018820784254e-02 -3.141267506362172696e-02 3.041796557966826992e-02 8.684254771013084906e-02
1.565295789382408209e+00 -8.483734983803369045e-02 -3.135104438476119665e-02 3.035820427772720903e-02 8.688725522868158413e-02
1.568438953618115805e+00 -8.488263565982785697e-02 -3.128940825130741704e-02 3.029843820885656097e-02 8.693192207866483334e-02
1.571582117853823402e+00 -8.492788757199248861e-02 -3.122776667603571407e-02 3.023866738415270650e-02 8.697654815669869643e-02
1.574725282089530998e+00 -8.497310549264221191e-02 -3.116611967170908326e-02 3.017889181470167700e-02 8.702113335901395796e-02
1.577868446325238816e+00 -8.501828933960277335e-02 -3.110446725107803359e-02 3.011911151157909555e-02 8.706567758145203340e-02
1.581011610560946412e+00 -8.506343903040954058e-02 -3.104280942688074710e-02 3.005932648585026706e-02 8.711018071946283192e-02
1.584154774796654008e+00 -8.510855448230610076e-02 -3.098114621184303377e-02 2.999953674857019567e-02 8.715464266810278582e-02
1.587297939032361604e+00 -8.515363561224281730e-02 -3.091947761867842176e-02 2.993974231078359513e-02 8.719906332203271326e-02
1.590441103268069423e+00 -8.519868233687528936e-02 -3.085780366008814349e-02 2.987994318352496168e-02 8.724344257551566728e-02
1.593584267503777019e+00 -8.524369457256288085e-02 -3.079612434876124669e-02 2.982013937781854973e-02 8.728778032241488183e-02
1.596727431739484615e+00 -8.528867223536726327e-02 -3.073443969737452847e-02 2.976033090467844131e-02 8.733207645619163462e-02
1.599870595975192211e+00 -8.533361524105097240e-02 -3.067274971859267410e-02 2.970051777510855640e-02 8.737633086990305442e-02
1.603013760210900029e+00 -8.537852350507574295e-02 -3.061105442506820845e-02 2.964070000010269462e-02 8.742054345619999778e-02
1.606156924446607626e+00 -8.542339694260112082e-02 -3.054935382944157923e-02 2.958087759064455258e-02 8.746471410732484242e-02
1.609300088682315222e+00 -8.546823546848289488e-02 -3.048764794434122988e-02 2.952105055770776545e-02 8.750884271510932233e-02
1.612443252918022818e+00 -8.551303899727155655e-02 -3.042593678238352667e-02 2.946121891225593134e-02 8.755292917097230732e-02
1.615586417153730414e+00 -8.555780744321071773e-02 -3.036422035617283854e-02 2.940138266524262856e-02 8.759697336591755479e-02
1.618729581389438232e+00 -8.560254072023562588e-02 -3.030249867830167587e-02 2.934154182761145729e-02 8.764097519053154484e-02
1.621872745625145829e+00 -8.564723874197156805e-02 -3.024077176135057596e-02 2.928169641029609513e-02 8.768493453498113488e-02
1.625015909860853425e+00 -8.569190142173219171e-02 -3.017903961788820713e-02 2.922184642422025191e-02 8.772885128901133922e-02
1.628159074096561021e+00 -8.573652867251811693e-02 -3.011730226047139997e-02 2.916199188029778427e-02 8.777272534194306697e-02
1.631302238332268839e+00 -8.578112040701513230e-02 -3.005555970164520627e-02 2.910213278943266438e-02 8.781655658267077669e-02
1.634445402567976435e+00 -8.582567653759273774e-02 -2.999381195394286784e-02 2.904226916251904239e-02 8.786034489966017269e-02
1.637588566803684031e+00 -8.587019697630239590e-02 -2.993205902988592751e-02 2.898240101044125341e-02 8.790409018094588744e-02
1.640731731039391628e+00 -8.591468163487603338e-02 -2.987030094198421526e-02 2.892252834407386605e-02 8.794779231412909459e-02
1.643874895275099446e+00 -8.595913042472427823e-02 -2.980853770273589332e-02 2.886265117428169630e-02 8.799145118637521912e-02
1.647018059510807042e+00 -8.600354325693487789e-02 -2.974676932462748738e-02 2.880276951191983875e-02 8.803506668441146710e-02
1.650161223746514638e+00 -8.604792004227104774e-02 -2.968499582013394908e-02 2.874288336783369091e-02 8.807863869452448036e-02
1.653304387982222234e+00 -8.609226069116970859e-02 -2.962321720171865944e-02 2.868299275285901909e-02 8.812216710255793561e-02
1.656447552217929831e+00 -8.613656511373993241e-02 -2.956143348183347397e-02 2.862309767782190983e-02 8.816565179391003260e-02
1.659590716453637649e+00 -8.618083321976109656e-02 -2.949964467291874351e-02 2.856319815353888791e-02 8.820909265353113482e-02
1.662733880689345245e+00 -8.622506491868132950e-02 -2.943785078740337319e-02 2.850329419081687465e-02 8.825248956592127159e-02
1.665877044925052841e+00 -8.626926011961563723e-02 -2.937605183770486059e-02 2.844338580045325041e-02 8.829584241512762610e-02
1.669020209160760437e+00 -8.631341873134430742e-02 -2.931424783622928881e-02 2.838347299323588577e-02 8.833915108474207911e-02
1.672163373396468256e+00 -8.635754066231110526e-02 -2.925243879537138547e-02 2.832355577994314505e-02 8.838241545789866926e-02
1.675306537632175852e+00 -8.640162582062148322e-02 -2.919062472751459553e-02 2.826363417134394526e-02 8.842563541727102572e-02
1.678449701867883448e+00 -8.644567411404091573e-02 -2.912880564503103620e-02 2.820370817819775264e-02 8.846881084506988402e-02
1.681592866103591044e+00 -8.648968544999301178e-02 -2.906698156028157676e-02 2.814377781125462774e-02 8.851194162304044932e-02
1.684736030339298640e+00 -8.653365973555780799e-02 -2.900515248561591833e-02 2.808384308125526363e-02 8.855502763245984288e-02
1.687879194575006458e+00 -8.657759687746993671e-02 -2.894331843337248633e-02 2.802390399893097198e-02 8.859806875413449301e-02
1.691022358810714055e+00 -8.662149678211682191e-02 -2.888147941587864559e-02 2.796396057500380103e-02 8.864106486839742893e-02
1.694165523046421651e+00 -8.666535935553680570e-02 -2.881963544545060318e-02 2.790401282018644888e-02 8.868401585510578278e-02
1.697308687282129247e+00 -8.670918450341741357e-02 -2.875778653439344662e-02 2.784406074518235713e-02 8.872692159363798625e-02
1.700451851517837065e+00 -8.675297213109338379e-02 -2.869593269500129301e-02 2.778410436068573172e-02 8.876978196289116163e-02
1.703595015753544661e+00 -8.679672214354490489e-02 -2.863407393955715724e-02 2.772414367738157415e-02 8.881259684127840170e-02
1.706738179989252258e+00 -8.684043444539570056e-02 -2.857221028033316707e-02 2.766417870594570574e-02 8.885536610672600810e-02
1.709881344224959854e+00 -8.688410894091111447e-02 -2.851034172959040006e-02 2.760420945704476423e-02 8.889808963667082675e-02
1.713024508460667672e+00 -8.692774553399627846e-02 -2.844846829957908135e-02 2.754423594133627307e-02 8.894076730805740294e-02
1.716167672696375268e+00 -8.697134412819411409e-02 -2.838659000253853162e-02 2.748425816946864844e-02 8.898339899733523350e-02
1.719310836932082864e+00 -8.701490462668345915e-02 -2.832470685069721564e-02 2.742427615208125474e-02 8.902598458045601904e-02
1.722454001167790461e+00 -8.705842693227716644e-02 -2.826281885627279084e-02 2.736428989980436641e-02 8.906852393287070790e-02
1.725597165403498057e+00 -8.710191094742006368e-02 -2.820092603147213509e-02 2.730429942325927201e-02 8.911101692952680398e-02
1.728740329639205875e+00 -8.714535657418706616e-02 -2.813902838849134322e-02 2.724430473305824302e-02 8.915346344486538288e-02
1.731883493874913471e+00 -8.718876371428110894e-02 -2.807712593951583110e-02 2.718430583980461362e-02 8.919586335281826095e-02
1.735026658110621067e+00 -8.723213226903125950e-02 -2.801521869672033219e-02 2.712430275409274255e-02 8.923821652680510863e-02
1.738169822346328663e+00 -8.727546213939062214e-02 -2.795330667226885238e-02 2.706429548650811714e-02 8.928052283973049452e-02
1.741312986582036482e+00 -8.731875322593439515e-02 -2.789138987831483660e-02 2.700428404762729787e-02 8.932278216398091553e-02
1.744456150817744078e+00 -8.736200542885776132e-02 -2.782946832700117223e-02 2.694426844801801890e-02 8.936499437142185476e-02
1.747599315053451674e+00 -8.740521864797390350e-02 -2.776754203046011976e-02 2.688424869823916041e-02 8.940715933339481170e-02
1.750742479289159270e+00 -8.744839278271188121e-02 -2.770561100081344805e-02 2.682422480884081792e-02 8.944927692071422132e-02
1.753885643524867088e+00 -8.749152773211463230e-02 -2.764367525017242741e-02 2.676419679036428842e-02 8.949134700366452588e-02
1.757028807760574685e+00 -8.753462339483680799e-02 -2.758173479063788514e-02 2.670416465334214673e-02 8.953336945199695529e-02
1.760171971996282281e+00 -8.757767966914271895e-02 -2.751978963430020894e-02 2.664412840829821078e-02 8.957534413492662662e-02
1.763315136231989877e+00 -8.762069645290417041e-02 -2.745783979323937821e-02 2.658408806574762834e-02 8.961727092112931059e-02
1.766458300467697473e+00 -8.766367364359839431e-02 -2.739588527952504030e-02 2.652404363619683889e-02 8.965914967873835073e-02
1.769601464703405291e+00 -8.770661113830581501e-02 -2.733392610521650709e-02 2.646399513014368113e-02 8.970098027534151308e-02
1.772744628939112888e+00 -8.774950883370793986e-02 -2.727196228236274458e-02 2.640394255807734791e-02 8.974276257797782208e-02
1.775887793174820484e+00 -8.779236662608519426e-02 -2.720999382300252553e-02 2.634388593047845908e-02 8.978449645313434091e-02
1.779030957410528080e+00 -8.783518441131468735e-02 -2.714802073916431496e-02 2.628382525781904414e-02 8.982618176674296573e-02
1.782174121646235898e+00 -8.787796208486803318e-02 -2.708604304286640896e-02 2.622376055056260466e-02 8.986781838417717827e-02
1.785317285881943494e+00 -8.792069954180904701e-02 -2.702406074611695200e-02 2.616369181916414557e-02 8.990940617024875681e-02
1.788460450117651090e+00 -8.796339667679166363e-02 -2.696207386091391267e-02 2.610361907407016124e-02 8.995094498920452875e-02
1.791603614353358687e+00 -8.800605338405749489e-02 -2.690008239924518429e-02 2.604354232571868752e-02 8.999243470472298445e-02
1.794746778589066283e+00 -8.804866955743374801e-02 -2.683808637308853634e-02 2.598346158453934338e-02 9.003387517991104372e-02
1.797889942824774101e+00 -8.809124509033072759e-02 -2.677608579441171158e-02 2.592337686095332744e-02 9.007526627730055857e-02
1.801033107060481697e+00 -8.813377987573968453e-02 -2.671408067517248505e-02 2.586328816537344574e-02 9.011660785884496871e-02
1.804176271296189293e+00 -8.817627380623047073e-02 -2.665207102731860164e-02 2.580319550820416724e-02 9.015789978591594311e-02
1.807319435531896890e+00 -8.821872677394919371e-02 -2.659005686278783157e-02 2.574309889984162381e-02 9.019914191929985503e-02
1.810462599767604708e+00 -8.826113867061578799e-02 -2.652803819350806405e-02 2.568299835067362064e-02 9.024033411919432646e-02
1.813605764003312304e+00 -8.830350938752175305e-02 -2.646601503139731429e-02 2.562289387107972646e-02 9.028147624520475867e-02
1.816748928239019900e+00 -8.834583881552766915e-02 -2.640398738836367831e-02 2.556278547143121804e-02 9.032256815634077951e-02
1.819892092474727496e+00 -8.838812684506094919e-02 -2.634195527630549261e-02 2.550267316209115995e-02 9.036360971101274620e-02
1.823035256710435315e+00 -8.843037336611320187e-02 -2.627991870711124042e-02 2.544255695341440804e-02 9.040460076702808156e-02
1.826178420946142911e+00 -8.847257826823792803e-02 -2.621787769265966975e-02 2.538243685574765804e-02 9.044554118158769362e-02
1.829321585181850507e+00 -8.851474144054806426e-02 -2.615583224481980024e-02 2.532231287942943859e-02 9.048643081128243670e-02
1.832464749417558103e+00 -8.855686277171352649e-02 -2.609378237545088158e-02 2.526218503479015290e-02 9.052726951208930894e-02
1.835607913653265699e+00 -8.859894214995853168e-02 -2.603172809640260515e-02 2.520205333215212035e-02 9.056805713936785796e-02
1.838751077888973517e+00 -8.864097946305933562e-02 -2.596966941951491317e-02 2.514191778182953835e-02 9.060879354785640605e-02
1.841894242124681114e+00 -8.868297459834162400e-02 -2.590760635661819300e-02 2.508177839412863153e-02 9.064947859166837263e-02
1.845037406360388710e+00 -8.872492744267787557e-02 -2.584553891953323898e-02 2.502163517934754416e-02 9.069011212428843005e-02
1.848180570596096306e+00 -8.876683788248487805e-02 -2.578346712007127325e-02 2.496148814777642694e-02 9.073069399856874273e-02
1.851323734831804124e+00 -8.880870580372113299e-02 -2.572139097003401167e-02 2.490133730969747508e-02 9.077122406672510913e-02
1.854466899067511720e+00 -8.885053109188430220e-02 -2.565931048121367075e-02 2.484118267538491451e-02 9.081170218033311758e-02
1.857610063303219317e+00 -8.889231363200844616e-02 -2.559722566539303704e-02 2.478102425510507814e-02 9.085212819032423281e-02
1.860753227538926913e+00 -8.893405330866153979e-02 -2.553513653434544631e-02 2.472086205911636081e-02 9.089250194698188234e-02
1.863896391774634731e+00 -8.897575000594275252e-02 -2.547304309983479398e-02 2.466069609766931986e-02 9.093282329993751523e-02
1.867039556010342327e+00 -8.901740360747971426e-02 -2.541094537361567735e-02 2.460052638100664046e-02 9.097309209816659137e-02
1.870182720246049923e+00 -8.905901399642590643e-02 -2.534884336743330885e-02 2.454035291936319460e-02 9.101330818998458472e-02
1.873325884481757519e+00 -8.910058105545791418e-02 -2.528673709302356465e-02 2.448017572296605146e-02 9.105347142304293095e-02
1.876469048717465116e+00 -8.914210466677263689e-02 -2.522462656211314422e-02 2.441999480203451214e-02 9.109358164432493354e-02
1.879612212953172934e+00 -8.918358471208466531e-02 -2.516251178641937258e-02 2.435981016678012701e-02 9.113363870014165591e-02
1.882755377188880530e+00 -8.922502107262325621e-02 -2.510039277765042931e-02 2.429962182740670606e-02 9.117364243612782748e-02
1.885898541424588126e+00 -8.926641362912988986e-02 -2.503826954750526523e-02 2.423942979411038492e-02 9.121359269723758323e-02
1.889041705660295722e+00 -8.930776226185507816e-02 -2.497614210767371348e-02 2.417923407707960395e-02 9.125348932774030031e-02
1.892184869896003541e+00 -8.934906685055582498e-02 -2.491401046983643050e-02 2.411903468649517768e-02 9.129333217121637922e-02
1.895328034131711137e+00 -8.939032727449248983e-02 -2.485187464566498625e-02 2.405883163253026355e-02 9.133312107055288620e-02
1.898471198367418733e+00 -8.943154341242624816e-02 -2.478973464682187808e-02 2.399862492535043829e-02 9.137285586793933434e-02
1.901614362603126329e+00 -8.947271514261584402e-02 -2.472759048496058626e-02 2.393841457511368745e-02 9.141253640486328436e-02
1.904757526838833925e+00 -8.951384234281485608e-02 -2.466544217172550110e-02 2.387820059197045056e-02 9.145216252210598695e-02
1.907900691074541744e+00 -8.955492489026871394e-02 -2.460328971875212767e-02 2.381798298606366618e-02 9.149173405973794193e-02
1.911043855310249340e+00 -8.959596266171170054e-02 -2.454113313766696086e-02 2.375776176752872684e-02 9.153125085711447118e-02
1.914187019545956936e+00 -8.963695553336403776e-02 -2.447897244008755829e-02 2.369753694649356576e-02 9.157071275287125001e-02
1.917330183781664532e+00 -8.967790338092877789e-02 -2.441680763762261314e-02 2.363730853307863256e-02 9.161011958491971363e-02
1.920473348017372350e+00 -8.971880607958881981e-02 -2.435463874187190556e-02 2.357707653739700773e-02 9.164947119044258850e-02
1.923616512253079947e+00 -8.975966350400380045e-02 -2.429246576442645536e-02 2.351684096955430556e-02 9.168876740588924323e-02
1.926759676488787543e+00 -8.980047552830709712e-02 -2.423028871686837976e-02 2.345660183964879547e-02 9.172800806697106735e-02
1.929902840724495139e+00 -8.984124202610267729e-02 -2.416810761077107725e-02 2.339635915777136047e-02 9.176719300865682216e-02
1.933046004960202957e+00 -8.988196287046194832e-02 -2.410592245769918596e-02 2.333611293400554912e-02 9.180632206516788074e-02
1.936189169195910553e+00 -8.992263793392057947e-02 -2.404373326920860449e-02 2.327586317842763805e-02 9.184539506997355107e-02
1.939332333431618149e+00 -8.996326708847544873e-02 -2.398154005684654394e-02 2.321560990110655559e-02 9.188441185578621884e-02
1.942475497667325746e+00 -9.000385020558135385e-02 -2.391934283215153834e-02 2.315535311210403444e-02 9.192337225455662897e-02
1.945618661903033342e+00 -9.004438715614769551e-02 -2.385714160665352093e-02 2.309509282147450410e-02 9.196227609746887577e-02
1.948761826138741160e+00 -9.008487781053549359e-02 -2.379493639187375831e-02 2.303482903926522621e-02 9.200112321493565670e-02
1.951904990374448756e+00 -9.012532203855379287e-02 -2.373272719932499261e-02 2.297456177551624942e-02 9.203991343659320701e-02
1.955048154610156352e+00 -9.016571970945662373e-02 -2.367051404051141381e-02 2.291429104026046493e-02 9.207864659129640084e-02
1.958191318845863949e+00 -9.020607069193953276e-02 -2.360829692692862844e-02 2.285401684352359603e-02 9.211732250711364423e-02
1.961334483081571767e+00 -9.024637485413625204e-02 -2.354607587006380537e-02 2.279373919532427448e-02 9.215594101132193461e-02
1.964477647317279363e+00 -9.028663206361538240e-02 -2.348385088139564453e-02 2.273345810567402661e-02 9.219450193040158725e-02
